track_name,artist_name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,hotness,cluster
radar,morphine,5mpGhnhI18k7ls12GUbZj8,0.623,0.577,1,-10.949,1,0.0575,0.0352,0.0408,0.319,0.411,122.995,audio_features,5mpGhnhI18k7ls12GUbZj8,spotify:track:5mpGhnhI18k7ls12GUbZj8,https://api.spotify.com/v1/tracks/5mpGhnhI18k7ls12GUbZj8,https://api.spotify.com/v1/audio-analysis/5mpGhnhI18k7ls12GUbZj8,208160,4,no,0
100 years,five for fighting,2lFlveK1y13WWp3vnQtrr3,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,audio_features,2lFlveK1y13WWp3vnQtrr3,spotify:track:2lFlveK1y13WWp3vnQtrr3,https://api.spotify.com/v1/tracks/2lFlveK1y13WWp3vnQtrr3,https://api.spotify.com/v1/audio-analysis/2lFlveK1y13WWp3vnQtrr3,244600,4,no,3
trust in me,etta james,5Zu9mG353GB3p26t7M5AmR,0.486,0.377,10,-6.777,0,0.0309,0.776,0.0,0.39,0.5,64.033,audio_features,5Zu9mG353GB3p26t7M5AmR,spotify:track:5Zu9mG353GB3p26t7M5AmR,https://api.spotify.com/v1/tracks/5Zu9mG353GB3p26t7M5AmR,https://api.spotify.com/v1/audio-analysis/5Zu9mG353GB3p26t7M5AmR,178467,4,no,11
shocking out,ini kamoze,2RnzVqhjN1jaXtU8UElyz6,0.932,0.583,10,-13.576,0,0.154,0.379,1.98e-06,0.0413,0.87,97.03,audio_features,2RnzVqhjN1jaXtU8UElyz6,spotify:track:2RnzVqhjN1jaXtU8UElyz6,https://api.spotify.com/v1/tracks/2RnzVqhjN1jaXtU8UElyz6,https://api.spotify.com/v1/audio-analysis/2RnzVqhjN1jaXtU8UElyz6,186880,4,no,9
the legend of bonnie and clyde,merle haggard,1nDwzxvHmEr29eSccXNCoZ,0.732,0.56,3,-11.209,1,0.0454,0.0488,3.59e-05,0.421,0.759,119.266,audio_features,1nDwzxvHmEr29eSccXNCoZ,spotify:track:1nDwzxvHmEr29eSccXNCoZ,https://api.spotify.com/v1/tracks/1nDwzxvHmEr29eSccXNCoZ,https://api.spotify.com/v1/audio-analysis/1nDwzxvHmEr29eSccXNCoZ,126293,4,no,0
(ghost) riders in the sky,chris ledoux,3HxTZqOSnu6oSFkkzDIguN,0.648,0.462,1,-19.563,0,0.0281,0.125,0.00403,0.114,0.942,114.776,audio_features,3HxTZqOSnu6oSFkkzDIguN,spotify:track:3HxTZqOSnu6oSFkkzDIguN,https://api.spotify.com/v1/tracks/3HxTZqOSnu6oSFkkzDIguN,https://api.spotify.com/v1/audio-analysis/3HxTZqOSnu6oSFkkzDIguN,186227,4,no,0
i want out,helloween,5ObemyuL5dhT67hyz1iWlA,0.477,0.859,0,-8.625,1,0.0387,0.000333,0.000155,0.265,0.629,91.009,audio_features,5ObemyuL5dhT67hyz1iWlA,spotify:track:5ObemyuL5dhT67hyz1iWlA,https://api.spotify.com/v1/tracks/5ObemyuL5dhT67hyz1iWlA,https://api.spotify.com/v1/audio-analysis/5ObemyuL5dhT67hyz1iWlA,280213,4,no,8
waiting for you,grizfolk,6P0dI2yAf2cmg4UrCcStwE,0.588,0.894,3,-5.564,1,0.0403,0.000176,0.23,0.141,0.552,123.031,audio_features,6P0dI2yAf2cmg4UrCcStwE,spotify:track:6P0dI2yAf2cmg4UrCcStwE,https://api.spotify.com/v1/tracks/6P0dI2yAf2cmg4UrCcStwE,https://api.spotify.com/v1/audio-analysis/6P0dI2yAf2cmg4UrCcStwE,237853,4,no,5
$50 dollars and a flask of crown,bleu edmondson,5IfdDiOJitysgex3qEL0bn,0.748,0.695,4,-7.755,1,0.0358,0.215,0.000264,0.246,0.876,114.927,audio_features,5IfdDiOJitysgex3qEL0bn,spotify:track:5IfdDiOJitysgex3qEL0bn,https://api.spotify.com/v1/tracks/5IfdDiOJitysgex3qEL0bn,https://api.spotify.com/v1/audio-analysis/5IfdDiOJitysgex3qEL0bn,205827,4,no,5
walk of shame,deap vally,0Hhv6SzITkL76cnDfVtl8u,0.416,0.77,9,-5.725,1,0.318,0.00988,8.53e-06,0.242,0.673,142.203,audio_features,0Hhv6SzITkL76cnDfVtl8u,spotify:track:0Hhv6SzITkL76cnDfVtl8u,https://api.spotify.com/v1/tracks/0Hhv6SzITkL76cnDfVtl8u,https://api.spotify.com/v1/audio-analysis/0Hhv6SzITkL76cnDfVtl8u,112142,4,no,8
all day all night,moon taxi,0E9Wzbeo7DMkWyJ8htEZlM,0.549,0.946,2,-3.567,1,0.043,0.0155,0.00238,0.109,0.364,105.22,audio_features,0E9Wzbeo7DMkWyJ8htEZlM,spotify:track:0E9Wzbeo7DMkWyJ8htEZlM,https://api.spotify.com/v1/tracks/0E9Wzbeo7DMkWyJ8htEZlM,https://api.spotify.com/v1/audio-analysis/0E9Wzbeo7DMkWyJ8htEZlM,231367,4,no,6
tetrastructural minds,vektor,7vuI7MKPrRX3vPbsft78qz,0.321,0.995,10,-3.047,0,0.233,0.00044,0.134,0.0454,0.113,99.967,audio_features,7vuI7MKPrRX3vPbsft78qz,spotify:track:7vuI7MKPrRX3vPbsft78qz,https://api.spotify.com/v1/tracks/7vuI7MKPrRX3vPbsft78qz,https://api.spotify.com/v1/audio-analysis/7vuI7MKPrRX3vPbsft78qz,321880,4,no,10
opiate,tool,6iQDmWrbrMQ0vPfbKqqvKU,0.319,0.684,9,-9.059,1,0.0527,0.00137,0.295,0.107,0.166,106.619,audio_features,6iQDmWrbrMQ0vPfbKqqvKU,spotify:track:6iQDmWrbrMQ0vPfbKqqvKU,https://api.spotify.com/v1/tracks/6iQDmWrbrMQ0vPfbKqqvKU,https://api.spotify.com/v1/audio-analysis/6iQDmWrbrMQ0vPfbKqqvKU,594049,3,no,4
four kicks,kings of leon,6OfJncsfsDNIEFGFeoDMjH,0.347,0.808,5,-5.59,1,0.0609,0.00146,0.00771,0.439,0.782,168.126,audio_features,6OfJncsfsDNIEFGFeoDMjH,spotify:track:6OfJncsfsDNIEFGFeoDMjH,https://api.spotify.com/v1/tracks/6OfJncsfsDNIEFGFeoDMjH,https://api.spotify.com/v1/audio-analysis/6OfJncsfsDNIEFGFeoDMjH,128507,4,no,4
way out,krizz kaliko,3o6czypA1UALB6BLv4f41F,0.519,0.813,2,-6.91,1,0.219,0.0183,0.0,0.204,0.675,160.205,audio_features,3o6czypA1UALB6BLv4f41F,spotify:track:3o6czypA1UALB6BLv4f41F,https://api.spotify.com/v1/tracks/3o6czypA1UALB6BLv4f41F,https://api.spotify.com/v1/audio-analysis/3o6czypA1UALB6BLv4f41F,207776,4,no,3
sometimes,flamin' groovies,3H7HVXeBqlLRUikmHY0zwj,0.364,0.657,7,-9.073,1,0.0407,0.00355,0.000378,0.338,0.515,107.101,audio_features,3H7HVXeBqlLRUikmHY0zwj,spotify:track:3H7HVXeBqlLRUikmHY0zwj,https://api.spotify.com/v1/tracks/3H7HVXeBqlLRUikmHY0zwj,https://api.spotify.com/v1/audio-analysis/3H7HVXeBqlLRUikmHY0zwj,140786,3,no,9
soulin,j.j. cale,1hyfn1qgxUt9VkoqmKuaiF,0.803,0.345,11,-15.692,0,0.0548,0.264,0.82,0.0845,0.764,88.596,audio_features,1hyfn1qgxUt9VkoqmKuaiF,spotify:track:1hyfn1qgxUt9VkoqmKuaiF,https://api.spotify.com/v1/tracks/1hyfn1qgxUt9VkoqmKuaiF,https://api.spotify.com/v1/audio-analysis/1hyfn1qgxUt9VkoqmKuaiF,139827,4,no,3
i can't love you back,easton corbin,7tK1fO2PVs80OnVB1RSa89,0.565,0.449,11,-10.962,1,0.0284,0.341,1.31e-05,0.132,0.119,134.039,audio_features,7tK1fO2PVs80OnVB1RSa89,spotify:track:7tK1fO2PVs80OnVB1RSa89,https://api.spotify.com/v1/tracks/7tK1fO2PVs80OnVB1RSa89,https://api.spotify.com/v1/audio-analysis/7tK1fO2PVs80OnVB1RSa89,245187,4,no,5
possession,iron butterfly,2mDsXSWfqY8AHVsE7xWSHk,0.329,0.484,7,-12.309,0,0.0277,0.00181,0.000227,0.137,0.471,99.832,audio_features,2mDsXSWfqY8AHVsE7xWSHk,spotify:track:2mDsXSWfqY8AHVsE7xWSHk,https://api.spotify.com/v1/tracks/2mDsXSWfqY8AHVsE7xWSHk,https://api.spotify.com/v1/audio-analysis/2mDsXSWfqY8AHVsE7xWSHk,163107,4,no,7
journey to a rainbow,chuck mangione,61KSeCWLtRzItnASMbwaW8,0.484,0.27,0,-11.709,1,0.0321,0.614,0.922,0.115,0.094,128.444,audio_features,61KSeCWLtRzItnASMbwaW8,spotify:track:61KSeCWLtRzItnASMbwaW8,https://api.spotify.com/v1/tracks/61KSeCWLtRzItnASMbwaW8,https://api.spotify.com/v1/audio-analysis/61KSeCWLtRzItnASMbwaW8,420760,4,no,0
since i don't have you,the skyliners,7lsnsM39mjdDKEbge48Ezx,0.286,0.522,6,-5.329,1,0.0312,0.237,0.0,0.32,0.564,142.538,audio_features,7lsnsM39mjdDKEbge48Ezx,spotify:track:7lsnsM39mjdDKEbge48Ezx,https://api.spotify.com/v1/tracks/7lsnsM39mjdDKEbge48Ezx,https://api.spotify.com/v1/audio-analysis/7lsnsM39mjdDKEbge48Ezx,159663,4,no,5
a reunion,gentle giant,5BdmUArToVHIEeL0xWTIzG,0.4,0.232,2,-18.577,1,0.0405,0.722,0.0262,0.0979,0.51,97.357,audio_features,5BdmUArToVHIEeL0xWTIzG,spotify:track:5BdmUArToVHIEeL0xWTIzG,https://api.spotify.com/v1/tracks/5BdmUArToVHIEeL0xWTIzG,https://api.spotify.com/v1/audio-analysis/5BdmUArToVHIEeL0xWTIzG,131733,3,no,10
takin it to the streets,quincy jones,2tJlmd4NX5hTHqFhrcG2Ak,0.595,0.874,0,-8.421,1,0.0987,0.342,0.0,0.563,0.789,136.209,audio_features,2tJlmd4NX5hTHqFhrcG2Ak,spotify:track:2tJlmd4NX5hTHqFhrcG2Ak,https://api.spotify.com/v1/tracks/2tJlmd4NX5hTHqFhrcG2Ak,https://api.spotify.com/v1/audio-analysis/2tJlmd4NX5hTHqFhrcG2Ak,264867,4,no,3
take these chains from my heart,ray price,4VZCtnfparhJ3W9wo48HZq,0.383,0.341,5,-9.683,1,0.03,0.118,0.0,0.202,0.577,107.447,audio_features,4VZCtnfparhJ3W9wo48HZq,spotify:track:4VZCtnfparhJ3W9wo48HZq,https://api.spotify.com/v1/tracks/4VZCtnfparhJ3W9wo48HZq,https://api.spotify.com/v1/audio-analysis/4VZCtnfparhJ3W9wo48HZq,147960,4,no,5
we will rise,dirty heads,3fJbcbfg5vMf9elHLPwuKu,0.734,0.751,9,-6.985,1,0.0502,0.067,0.0241,0.173,0.964,82.006,audio_features,3fJbcbfg5vMf9elHLPwuKu,spotify:track:3fJbcbfg5vMf9elHLPwuKu,https://api.spotify.com/v1/tracks/3fJbcbfg5vMf9elHLPwuKu,https://api.spotify.com/v1/audio-analysis/3fJbcbfg5vMf9elHLPwuKu,239421,4,no,5
matilda,alt-j,3aA5fk4c6a7e5HM4rJqkSF,0.578,0.675,2,-9.208,1,0.03,0.787,0.403,0.116,0.281,147.947,audio_features,3aA5fk4c6a7e5HM4rJqkSF,spotify:track:3aA5fk4c6a7e5HM4rJqkSF,https://api.spotify.com/v1/tracks/3aA5fk4c6a7e5HM4rJqkSF,https://api.spotify.com/v1/audio-analysis/3aA5fk4c6a7e5HM4rJqkSF,228707,4,no,9
i see a darkness,johnny cash,0eg0nRL9dLBaT0X43keMBc,0.454,0.409,10,-8.019,1,0.0323,0.763,7.26e-06,0.0834,0.268,140.383,audio_features,0eg0nRL9dLBaT0X43keMBc,spotify:track:0eg0nRL9dLBaT0X43keMBc,https://api.spotify.com/v1/tracks/0eg0nRL9dLBaT0X43keMBc,https://api.spotify.com/v1/audio-analysis/0eg0nRL9dLBaT0X43keMBc,221600,4,no,10
"10,000 reasons (bless the lord) [feat. avion blackman]",christafari,1i7RHPlMTpObShchH5OdXL,0.729,0.657,4,-7.218,1,0.0275,0.0508,0.000577,0.305,0.747,140.042,audio_features,1i7RHPlMTpObShchH5OdXL,spotify:track:1i7RHPlMTpObShchH5OdXL,https://api.spotify.com/v1/tracks/1i7RHPlMTpObShchH5OdXL,https://api.spotify.com/v1/audio-analysis/1i7RHPlMTpObShchH5OdXL,297987,4,no,0
distopian dream girl,built to spill,511VZuvJIubk8ADZrYfOyw,0.321,0.677,5,-8.851,1,0.0583,0.214,0.00154,0.0775,0.715,175.224,audio_features,511VZuvJIubk8ADZrYfOyw,spotify:track:511VZuvJIubk8ADZrYfOyw,https://api.spotify.com/v1/tracks/511VZuvJIubk8ADZrYfOyw,https://api.spotify.com/v1/audio-analysis/511VZuvJIubk8ADZrYfOyw,264200,4,no,6
my ride,nappy roots,3tyqJu1aoReFzVsoR9OWY8,0.837,0.741,7,-4.487,1,0.0762,0.111,0.0,0.0625,0.424,117.007,audio_features,3tyqJu1aoReFzVsoR9OWY8,spotify:track:3tyqJu1aoReFzVsoR9OWY8,https://api.spotify.com/v1/tracks/3tyqJu1aoReFzVsoR9OWY8,https://api.spotify.com/v1/audio-analysis/3tyqJu1aoReFzVsoR9OWY8,205973,4,no,3
reggae train,kapena,17azajcP1Bp3a9YA0VZ9wC,0.949,0.472,9,-13.803,1,0.128,0.0906,1.57e-06,0.135,0.878,116.067,audio_features,17azajcP1Bp3a9YA0VZ9wC,spotify:track:17azajcP1Bp3a9YA0VZ9wC,https://api.spotify.com/v1/tracks/17azajcP1Bp3a9YA0VZ9wC,https://api.spotify.com/v1/audio-analysis/17azajcP1Bp3a9YA0VZ9wC,226836,4,no,5
you make loving fun,fleetwood mac,28H3wOEKsaEa8NBEYCLl4j,0.625,0.591,7,-9.127,0,0.0265,0.0138,0.0399,0.0893,0.863,126.597,audio_features,28H3wOEKsaEa8NBEYCLl4j,spotify:track:28H3wOEKsaEa8NBEYCLl4j,https://api.spotify.com/v1/tracks/28H3wOEKsaEa8NBEYCLl4j,https://api.spotify.com/v1/audio-analysis/28H3wOEKsaEa8NBEYCLl4j,213693,4,no,4
joy and pain,count basic,60rRQVYkqETHYEUtF5obDF,0.694,0.512,0,-13.667,1,0.0337,0.712,0.591,0.355,0.734,102.034,audio_features,60rRQVYkqETHYEUtF5obDF,spotify:track:60rRQVYkqETHYEUtF5obDF,https://api.spotify.com/v1/tracks/60rRQVYkqETHYEUtF5obDF,https://api.spotify.com/v1/audio-analysis/60rRQVYkqETHYEUtF5obDF,248133,4,no,11
jacki,the cars,3Q0pa4rZctRTZuJHTTZENv,0.709,0.743,9,-8.983,0,0.0359,0.0468,0.64,0.0798,0.907,143.258,audio_features,3Q0pa4rZctRTZuJHTTZENv,spotify:track:3Q0pa4rZctRTZuJHTTZENv,https://api.spotify.com/v1/tracks/3Q0pa4rZctRTZuJHTTZENv,https://api.spotify.com/v1/audio-analysis/3Q0pa4rZctRTZuJHTTZENv,255973,4,no,3
sweet dreams,roy buchanan,1ZBsdS9S7ZItIj6x6a6cNG,0.235,0.343,7,-14.746,1,0.0313,0.0422,0.812,0.103,0.349,169.356,audio_features,1ZBsdS9S7ZItIj6x6a6cNG,spotify:track:1ZBsdS9S7ZItIj6x6a6cNG,https://api.spotify.com/v1/tracks/1ZBsdS9S7ZItIj6x6a6cNG,https://api.spotify.com/v1/audio-analysis/1ZBsdS9S7ZItIj6x6a6cNG,212933,3,no,11
penthouse serenade,erroll garner,1QycDg5a78Rsny45n4Bd67,0.51,0.2,5,-17.01,0,0.0969,0.888,0.929,0.0987,0.477,68.818,audio_features,1QycDg5a78Rsny45n4Bd67,spotify:track:1QycDg5a78Rsny45n4Bd67,https://api.spotify.com/v1/tracks/1QycDg5a78Rsny45n4Bd67,https://api.spotify.com/v1/audio-analysis/1QycDg5a78Rsny45n4Bd67,180493,4,no,2
falling in love with you,the impressions,72ZP3e1SsWjRaQ1B4uictK,0.477,0.506,1,-9.035,1,0.0322,0.799,1.35e-06,0.0988,0.415,74.189,audio_features,72ZP3e1SsWjRaQ1B4uictK,spotify:track:72ZP3e1SsWjRaQ1B4uictK,https://api.spotify.com/v1/tracks/72ZP3e1SsWjRaQ1B4uictK,https://api.spotify.com/v1/audio-analysis/72ZP3e1SsWjRaQ1B4uictK,179293,4,no,5
sukiyaki,chet atkins,26TnXanT3UXyst5dSVn6q2,0.667,0.483,4,-10.782,0,0.0289,0.709,0.846,0.147,0.853,92.735,audio_features,26TnXanT3UXyst5dSVn6q2,spotify:track:26TnXanT3UXyst5dSVn6q2,https://api.spotify.com/v1/tracks/26TnXanT3UXyst5dSVn6q2,https://api.spotify.com/v1/audio-analysis/26TnXanT3UXyst5dSVn6q2,145827,4,no,8
night life,willie nelson,4txDflQgXUI6nSwQocX0dM,0.721,0.256,0,-11.623,1,0.0382,0.686,6.42e-05,0.123,0.334,98.062,audio_features,4txDflQgXUI6nSwQocX0dM,spotify:track:4txDflQgXUI6nSwQocX0dM,https://api.spotify.com/v1/tracks/4txDflQgXUI6nSwQocX0dM,https://api.spotify.com/v1/audio-analysis/4txDflQgXUI6nSwQocX0dM,143533,3,no,5
the nearness of you,michael brecker,09EojGI87VfO3BIpAesVfD,0.517,0.152,10,-15.863,1,0.0308,0.925,0.00168,0.0828,0.173,98.027,audio_features,09EojGI87VfO3BIpAesVfD,spotify:track:09EojGI87VfO3BIpAesVfD,https://api.spotify.com/v1/tracks/09EojGI87VfO3BIpAesVfD,https://api.spotify.com/v1/audio-analysis/09EojGI87VfO3BIpAesVfD,277973,4,no,0
flick of the switch,ac/dc,0oIox8T3bdGZnhQKnaDK2a,0.442,0.906,2,-4.429,1,0.0391,3.32e-05,0.144,0.088,0.705,129.483,audio_features,0oIox8T3bdGZnhQKnaDK2a,spotify:track:0oIox8T3bdGZnhQKnaDK2a,https://api.spotify.com/v1/tracks/0oIox8T3bdGZnhQKnaDK2a,https://api.spotify.com/v1/audio-analysis/0oIox8T3bdGZnhQKnaDK2a,193600,4,no,4
tres delinquentes,delinquent habits,1dstLlsgEFPsaiccsUz2SP,0.826,0.698,11,-4.004,1,0.15,0.0177,0.00761,0.314,0.604,100.108,audio_features,1dstLlsgEFPsaiccsUz2SP,spotify:track:1dstLlsgEFPsaiccsUz2SP,https://api.spotify.com/v1/tracks/1dstLlsgEFPsaiccsUz2SP,https://api.spotify.com/v1/audio-analysis/1dstLlsgEFPsaiccsUz2SP,255693,4,no,6
sonny got caught in the moonlight,robbie robertson,2fRZXXlPiESvfRY6FfrH8g,0.571,0.425,7,-14.36,0,0.0361,0.0692,9.97e-06,0.1,0.508,95.951,audio_features,2fRZXXlPiESvfRY6FfrH8g,spotify:track:2fRZXXlPiESvfRY6FfrH8g,https://api.spotify.com/v1/tracks/2fRZXXlPiESvfRY6FfrH8g,https://api.spotify.com/v1/audio-analysis/2fRZXXlPiESvfRY6FfrH8g,230907,4,no,7
too much love will kill you,queen,5eDwoZdv3Qftzs8ijKviYg,0.409,0.396,7,-7.6,1,0.0306,0.584,5.64e-05,0.159,0.21,73.08,audio_features,5eDwoZdv3Qftzs8ijKviYg,spotify:track:5eDwoZdv3Qftzs8ijKviYg,https://api.spotify.com/v1/tracks/5eDwoZdv3Qftzs8ijKviYg,https://api.spotify.com/v1/audio-analysis/5eDwoZdv3Qftzs8ijKviYg,259213,4,no,9
get myself together,dennis brown,5PlKshBRuMKgS8xBHWScN8,0.764,0.491,1,-10.517,0,0.0791,0.0163,2.83e-06,0.0591,0.966,137.517,audio_features,5PlKshBRuMKgS8xBHWScN8,spotify:track:5PlKshBRuMKgS8xBHWScN8,https://api.spotify.com/v1/tracks/5PlKshBRuMKgS8xBHWScN8,https://api.spotify.com/v1/audio-analysis/5PlKshBRuMKgS8xBHWScN8,188240,4,no,5
long tall sally,the beatles,7ds98B8y5BQltzC60Gdkri,0.383,0.77,0,-7.096,1,0.0487,0.209,0.00432,0.13,0.917,172.467,audio_features,7ds98B8y5BQltzC60Gdkri,spotify:track:7ds98B8y5BQltzC60Gdkri,https://api.spotify.com/v1/tracks/7ds98B8y5BQltzC60Gdkri,https://api.spotify.com/v1/audio-analysis/7ds98B8y5BQltzC60Gdkri,122867,4,no,0
going to a ball,dennis brown,5SLVCyUuwAlxfGM0YILeub,0.666,0.3,0,-15.428,1,0.317,0.00353,0.0843,0.0808,0.753,192.688,audio_features,5SLVCyUuwAlxfGM0YILeub,spotify:track:5SLVCyUuwAlxfGM0YILeub,https://api.spotify.com/v1/tracks/5SLVCyUuwAlxfGM0YILeub,https://api.spotify.com/v1/audio-analysis/5SLVCyUuwAlxfGM0YILeub,323600,4,no,0
hit or miss,new found glory,2JGfAzStXQ1VEo6H4l6rSR,0.418,0.986,4,-5.475,1,0.111,0.000157,0.000155,0.236,0.602,175.347,audio_features,2JGfAzStXQ1VEo6H4l6rSR,spotify:track:2JGfAzStXQ1VEo6H4l6rSR,https://api.spotify.com/v1/tracks/2JGfAzStXQ1VEo6H4l6rSR,https://api.spotify.com/v1/audio-analysis/2JGfAzStXQ1VEo6H4l6rSR,202893,4,no,7
under the gun,poco,49IooF2Pshjms6iidmHeHQ,0.44,0.674,0,-11.249,1,0.0305,0.00696,3.04e-05,0.211,0.722,140.022,audio_features,49IooF2Pshjms6iidmHeHQ,spotify:track:49IooF2Pshjms6iidmHeHQ,https://api.spotify.com/v1/tracks/49IooF2Pshjms6iidmHeHQ,https://api.spotify.com/v1/audio-analysis/49IooF2Pshjms6iidmHeHQ,193227,4,no,9
born in dissonance,meshuggah,6GYyGwbJeHyFj9po98ZGpS,0.264,0.986,11,-5.059,1,0.102,4.09e-06,0.00625,0.0535,0.227,106.161,audio_features,6GYyGwbJeHyFj9po98ZGpS,spotify:track:6GYyGwbJeHyFj9po98ZGpS,https://api.spotify.com/v1/tracks/6GYyGwbJeHyFj9po98ZGpS,https://api.spotify.com/v1/audio-analysis/6GYyGwbJeHyFj9po98ZGpS,274587,4,no,6
everything good is bad,jj grey & mofro,5Ic5UOUCDeiHIsPwx3b1rR,0.771,0.663,10,-4.633,1,0.0476,0.0424,0.000112,0.372,0.501,112.404,audio_features,5Ic5UOUCDeiHIsPwx3b1rR,spotify:track:5Ic5UOUCDeiHIsPwx3b1rR,https://api.spotify.com/v1/tracks/5Ic5UOUCDeiHIsPwx3b1rR,https://api.spotify.com/v1/audio-analysis/5Ic5UOUCDeiHIsPwx3b1rR,220773,4,no,3
after the lights go out,ricky van shelton,3pvgMJgxH78aEOf5lOPoVf,0.632,0.314,10,-12.205,1,0.0261,0.495,0.0,0.213,0.438,87.755,audio_features,3pvgMJgxH78aEOf5lOPoVf,spotify:track:3pvgMJgxH78aEOf5lOPoVf,https://api.spotify.com/v1/tracks/3pvgMJgxH78aEOf5lOPoVf,https://api.spotify.com/v1/audio-analysis/3pvgMJgxH78aEOf5lOPoVf,198867,4,no,11
guilty,george shearing,5bqw1jBy6gacBpxsn8xFuF,0.331,0.0966,8,-24.707,1,0.0475,0.994,0.958,0.133,0.195,75.441,audio_features,5bqw1jBy6gacBpxsn8xFuF,spotify:track:5bqw1jBy6gacBpxsn8xFuF,https://api.spotify.com/v1/tracks/5bqw1jBy6gacBpxsn8xFuF,https://api.spotify.com/v1/audio-analysis/5bqw1jBy6gacBpxsn8xFuF,195267,3,no,5
heaven sent me you,john michael montgomery,0lQDBOQ9M62eRrvrF9vOOA,0.642,0.303,2,-12.637,1,0.0256,0.0414,0.000307,0.12,0.152,84.448,audio_features,0lQDBOQ9M62eRrvrF9vOOA,spotify:track:0lQDBOQ9M62eRrvrF9vOOA,https://api.spotify.com/v1/tracks/0lQDBOQ9M62eRrvrF9vOOA,https://api.spotify.com/v1/audio-analysis/0lQDBOQ9M62eRrvrF9vOOA,217013,4,no,3
parallel universe,red hot chili peppers,1Se0r96r0gnqg67kJPmESc,0.343,0.983,0,-2.359,0,0.212,0.00107,0.296,0.0708,0.186,124.536,audio_features,1Se0r96r0gnqg67kJPmESc,spotify:track:1Se0r96r0gnqg67kJPmESc,https://api.spotify.com/v1/tracks/1Se0r96r0gnqg67kJPmESc,https://api.spotify.com/v1/audio-analysis/1Se0r96r0gnqg67kJPmESc,269360,4,no,8
i thought of you,connie smith,5VAfTWbI5zYwld0VzVykwg,0.495,0.463,0,-9.119,1,0.0308,0.781,0.0,0.354,0.618,126.241,audio_features,5VAfTWbI5zYwld0VzVykwg,spotify:track:5VAfTWbI5zYwld0VzVykwg,https://api.spotify.com/v1/tracks/5VAfTWbI5zYwld0VzVykwg,https://api.spotify.com/v1/audio-analysis/5VAfTWbI5zYwld0VzVykwg,143347,4,no,2
i don't want to live without you,foreigner,19aYH2zhbnTNx4plfenrIk,0.431,0.522,11,-8.625,1,0.0295,0.436,1.91e-05,0.109,0.233,199.786,audio_features,19aYH2zhbnTNx4plfenrIk,spotify:track:19aYH2zhbnTNx4plfenrIk,https://api.spotify.com/v1/tracks/19aYH2zhbnTNx4plfenrIk,https://api.spotify.com/v1/audio-analysis/19aYH2zhbnTNx4plfenrIk,237693,4,no,5
act nice and gentle,the black keys,0xjiVZARgDnyYQF3dOXeOp,0.565,0.629,4,-4.226,0,0.026,0.531,0.000302,0.11,0.725,74.843,audio_features,0xjiVZARgDnyYQF3dOXeOp,spotify:track:0xjiVZARgDnyYQF3dOXeOp,https://api.spotify.com/v1/tracks/0xjiVZARgDnyYQF3dOXeOp,https://api.spotify.com/v1/audio-analysis/0xjiVZARgDnyYQF3dOXeOp,161880,4,no,11
joy to the world,kenny g,5IEHU9V0wlPukKQO2jYlij,0.315,0.333,5,-11.67,1,0.0357,0.628,0.755,0.121,0.0948,91.282,audio_features,5IEHU9V0wlPukKQO2jYlij,spotify:track:5IEHU9V0wlPukKQO2jYlij,https://api.spotify.com/v1/tracks/5IEHU9V0wlPukKQO2jYlij,https://api.spotify.com/v1/audio-analysis/5IEHU9V0wlPukKQO2jYlij,147880,4,no,5
crow black chicken,ry cooder,06DLgXAe1lVrYfACpnN3g2,0.682,0.577,4,-10.163,1,0.0633,0.503,0.000353,0.0731,0.782,83.755,audio_features,06DLgXAe1lVrYfACpnN3g2,spotify:track:06DLgXAe1lVrYfACpnN3g2,https://api.spotify.com/v1/tracks/06DLgXAe1lVrYfACpnN3g2,https://api.spotify.com/v1/audio-analysis/06DLgXAe1lVrYfACpnN3g2,140333,4,no,1
endless nights,eddie money,1B1w0fZM7BKsgqa12dK9Gv,0.633,0.61,6,-9.935,1,0.0316,0.238,0.000174,0.0696,0.688,111.55,audio_features,1B1w0fZM7BKsgqa12dK9Gv,spotify:track:1B1w0fZM7BKsgqa12dK9Gv,https://api.spotify.com/v1/tracks/1B1w0fZM7BKsgqa12dK9Gv,https://api.spotify.com/v1/audio-analysis/1B1w0fZM7BKsgqa12dK9Gv,203760,4,no,9
no puedo dejarte de amar (with jesús navarro),kalimba,0RGRcMtokeaLUNAhqNIfKw,0.385,0.326,7,-7.159,1,0.0282,0.439,0.0,0.138,0.253,80.837,audio_features,0RGRcMtokeaLUNAhqNIfKw,spotify:track:0RGRcMtokeaLUNAhqNIfKw,https://api.spotify.com/v1/tracks/0RGRcMtokeaLUNAhqNIfKw,https://api.spotify.com/v1/audio-analysis/0RGRcMtokeaLUNAhqNIfKw,317107,4,no,0
